PSM,TrainStation,University,Airport,Departmentstore,Hospital,Subdistrict,District,TotalUnits,BuildingAge,CarPark,CCTV,Fitness,Library,Swimmingpool,Security,MiniMart,ElectricalSubStation
405106.6296,1,2.4,18.7,0.4,0.7,Khlong Tan Nuea,Watthana,148,4,1,1,1,1,0,0,0,0
289333,0.4,1.5,19.9,0.3,0.6,Khlong Tan,Watthana,352,2,0,1,1,0,0,1,0,0
381824.65,0.2,2.9,18.8,0.7,1,Khlong Tan Nuea,Watthana,188,3,1,1,1,0,0,0,0,0
106667,0.4,2.8,19.2,1,1,KLONGTON NUA,Watthana,198,27,1,1,1,0,0,1,1,0
110345,0.1,4.5,17.3,1.4,0.6,Phra Khanong Nuea,Watthana,61,10,1,1,1,0,1,1,0,0
84570,0.5,3.7,17.8,0.7,0.4,Phra Khanong Nuea,Watthana,228,17,0,1,0,0,1,1,0,0
134421.25,0.7,1.1,19.8,1.1,1.8,Khlong Toei Nuea,Watthana,78,17,1,1,1,0,1,1,0,0
255749.75,1.3,2.6,18.5,0.2,0.6,Khlong Tan Nuea,Watthana,51,3,0,1,1,0,1,1,0,0
95679,0.7,0.9,19.7,1,1.7,Khlong Toei Nuea,Watthana,170,18,0,1,0,0,0,1,0,0
78889,1.536896235,4,16.32907429,1.726724437,1.876157941,Khlong Toei Nuea,Watthana,60,32,1,1,1,0,1,1,0,0
90325.5,0.7,1,19.7,1.1,1.8,Khlong Toei Nuea,Khlong Toei Nuae,136,26,1,1,1,0,1,1,0,0
72868,1.9,2.9,18.1,0.8,0.7,Khlong Tan Nuea,Watthana,300,44,0,1,1,0,0,1,0,0
224852.3333,0.3,1.1,16.32907429,0.3,1.5,Khlong Toei Nuea,Watthana,443,8,1,1,1,0,1,1,0,0
145952,0.5,1.2,16.32907429,0.5,1.3,Khlong Toei Nuea,Watthana,117,10,1,1,1,0,1,1,0,0
93504.25,0.4,0.2,19.8,0.8,1.3,Khlong Toei Nuea,Watthana,358,18,1,1,1,0,1,1,1,0
214361.4,0.5,0.6,16.32907429,0.7,1.3,Khlong Toei Nuea,Watthana,161,12,1,1,1,0,1,1,0,0
76923,0.5,1.4,19.8,1.1,1.5,Khlong Tan Nuea,Watthana,49,27,0,1,0,0,0,1,0,0
123174.6,0.6,0.9,19.6,1.1,1.7,Khlong Toei Nuea,Watthana,84,27,1,1,1,0,0,1,0,0
173623,0.6,3.2,18.3,0.3,0.7,Phra Khanong Nuea,Watthana,333,4,0,1,1,0,0,0,0,0
449247.9,0.2,1.9,19.8,0.3,0.8,Khlong Tan Nuea,Watthana,148,8,1,1,1,1,1,1,0,0
64479.5,0.3,1.1,16.32907429,0.8,1.8,Khlong Toei Nuea,Watthana,75,29,0,1,1,0,1,1,0,0
131712,1.3,1,16.32907429,0.7,1,Khlong Tan Nuea,Watthana,323,2,0,1,1,0,1,1,0,0
188552.5,0.5,0.9,16.32907429,0.6,1.2,Khlong Toei Nuea,Watthana,171,6,1,1,1,1,0,0,0,0
219040.5,0.5,0.7,16.32907429,0.5,1.7,Khlong Toei Nuea,Watthana,288,5,0,1,1,0,1,1,0,0
231645.875,0.7,0.5,20,0.8,1.3,Khlong Tan Nuea,Watthana,63,5,0,1,1,0,1,1,0,0
215584.5714,0.9,2.8,18.5,0.2,1,Khlong Tan Nuea,Watthana,186,4,1,1,1,0,0,0,0,0
387239.625,0.2,1.8,19.8,0.3,0.7,Khlong Tan Nuea,Watthana,88,6,1,1,1,0,0,0,0,0
307562.2857,0.1,0.9,16.32907429,0.2,1.6,Khlongtoei Nua,Klongtoey Nua Watthana,217,4,1,1,1,0,1,1,0,0
259446.5,0.8,2.3,19,0.6,0.5,Khlong Tan Nuea,Watthana,156,5,0,1,1,0,0,1,0,0
103098.1667,1.5,2.1,18.9,0.7,0.3,Khlong Tan Nuea,Watthana,161,10,0,1,0,0,1,1,0,0
142110,1.2,1.1,19.9,1.1,0.7,Khlong Tan Nuea,Watthana,70,6,0,1,1,0,1,1,0,0
158177.5,1.5,2.2,18.8,0.7,0.2,Khlong Tan Nuea,Watthana,447,14,0,1,1,0,1,1,0,0
214560.2222,0.5,0.7,16.32907429,0.5,1.7,Khlong Toei Nuea,Watthana,586,4,0,1,1,0,0,1,0,0
160028,0.6,2.2,19.3,0.8,0.7,Khlong Tan Nuea,Watthana,183,8,1,1,1,1,1,1,0,0
241062.625,0.8,2.8,18.4,0.3,1,Khlong Tan Nuea,Watthana,155,2,0,1,1,0,1,1,0,0
162569.0556,0.8,4.1,16.4,0.9,1.6,Khlong Tan Nuea,Watthana,546,4,0,1,1,0,0,0,0,0
104766.8333,1.9,2.3,18.7,1,0.2,Khlong Tan Nuea,Watthana,572,14,1,1,1,0,1,1,0,0
153207,1.3,3.5,17.6,0.7,1.2,Khlong Tan Nuea,Watthana,269,5,0,1,1,1,1,1,0,0
106452.8571,0.9,4,16.4,1,1.6,Phra Khanong Nuea,Watthana,504,9,0,1,1,0,1,1,0,0
90912.8,0.5,2.2,16.32907429,0.7,1.7,Khlong Tan,Khlong Toei,228,30,1,1,1,0,0,1,0,0
85804.66667,0.3,3.7,16.1,0.4,2,Khlong Tan Nuea,Watthana,343,17,1,1,1,0,1,1,0,0
288388.6154,2.1,2.3,18.7,1.1,0.3,Khlong Tan Nuea,Watthana,127,5,1,1,1,1,0,0,0,0
83893.5,0.4,0.5,16.32907429,0.5,1.6,Khlong Toei Nuea,Watthana,344,28,0,1,0,0,1,1,0,0
151092.75,0.6,0.5,19.9,0.7,1.5,Khlong Toei Nuea,Watthana,213,11,1,1,1,0,1,1,0,0
223623.5,0.8,2.5,18.7,0.4,0.7,Khlong Tan Nuea,Watthana,196,15,0,1,1,0,0,0,0,0
79630,0.9,2.7,18.6,0.2,0.9,Khlong Tan Nuea,Watthana,180,32,0,1,1,0,1,1,0,0
230221.7143,1.3,3,18.2,0.2,1,Khlong Tan Nuea,Watthana,220,4,0,1,1,0,0,0,0,0
73301.66667,1,3.7,16.4,1.3,1.5,Phra Khanong Nuea,Watthana,672,5,1,1,1,0,0,1,0,0
172186,0.3,3.7,16.3,0.3,1.9,Phra Khanong,Watthana,600,4,0,1,1,0,0,0,0,1
167950.4286,1.1,3.8,16.2,1,1.7,Phra Khanong Nuea,Watthana,262,8,1,1,1,0,1,1,0,0
107680,0.8,1.1,16.32907429,0.6,0.9,Khlong Toei Nuea,Watthana,155,31,0,1,0,0,0,1,0,0
96438.4,1.536896235,3.6,17.5,0.9,1.3,Khlong Tan Nuea,Watthana,69,5,1,1,1,0,0,1,0,0
240192.3333,0.9,1.4,19.7,0.8,0.4,Khlong Tan Nuea,Watthana,150,2,0,1,1,0,0,0,0,0
116666.5,0.6,1.6,16.32907429,0.7,1.7,Khlong Tan Nua,Khlong Toei,160,39,0,1,0,0,1,1,0,0
95322.75,0.5,0.7,19.6,1.1,1.5,Khlong Toei Nuea,Watthana,73,21,0,1,0,0,0,1,0,0
121382.4444,0.2,1.1,16.32907429,0.3,2.1,Khlong Toei Nuea,Watthana,500,11,0,1,1,0,0,1,0,0
105072,0.5,0.7,20,0.6,1.7,Khlong Toei Nuea,Watthana,56,21,0,1,0,0,0,1,0,0
90504,0.2,1,16.32907429,0.3,1.5,Khlong Toei Nuea,Watthana,51,39,0,1,0,0,0,1,0,0
113333,0.7,0.4,19.5,0.6,0.8,Khlongtoei Nua,Watthana,42,18,0,1,0,0,1,1,0,0
98360.5,0.7,0.3,19.7,0.8,1,Khlong Toei Nuea,Watthana,118,28,0,1,0,0,0,1,0,0
84303,1.536896235,2.209948409,16.32907429,1.726724437,1.876157941,Khlong Toei Nuea,Watthana,30,25,0,1,1,0,1,1,0,0
101837,0.8,0.8,16.32907429,0.8,1,Khlong Tan Nuea,Watthana,88,13,1,1,1,0,0,1,0,0
99698.33333,1,0.9,16.32907429,1,0.9,Khlong Tan Nuea,Watthana,194,29,1,0,1,0,1,1,0,0
181990,0.3,1.6,20,0.2,0.7,Khlong Tan Nuea,Watthana,59,16,0,1,1,0,0,1,0,0
216086,0.2,1.3,16.32907429,0.3,1.9,Khlong Tan Nuea,Watthana,32,34,0,1,1,0,1,1,0,0
79365.5,1.3,0.9,19.9,1,0.9,Khlong Tan Nuea,Watthana,62,27,0,1,1,0,0,0,0,0
179164.4,1.1,0.9,19.6,0.7,0.9,Khlong Tan Nua,Watthana,1046,4,1,1,1,0,1,1,0,0
112118.5,0.7,1.5,19.8,0.6,0.4,Khlong Tan Nua,Khlong Tan Nuea,77,16,1,0,1,0,1,1,0,0
128765,0.3,1.9,19.7,0.4,0.7,Khlong Tan Nuea,Watthana,159,20,1,1,1,0,1,1,0,0
213404,0.2,1.9,19.8,0.4,0.8,Khlong Tan Nuea,Watthana,151,17,0,1,0,0,1,1,0,0
133505,0.3,2,19.6,0.5,0.7,Khlong Tan Nuea,Watthana,98,31,0,1,1,0,1,1,0,0
135391,0.4,1.9,19.6,0.5,0.6,Khlong Tan Nuea,Watthana,54,18,0,1,0,0,0,1,0,0
116465,0.6,1.8,19.5,0.6,0.4,Khlong Tan Nuea,Watthana,157,31,0,1,0,0,1,1,0,0
105015,0.6,2.1,19.4,0.7,0.5,Khlong Tan Nuea,Watthana,77,20,0,1,0,0,1,1,0,0
112211,0.7,2.2,19.3,0.8,0.6,Khlong Tan Nuea,Watthana,48,16,0,1,0,0,1,1,0,0
117012,0.7,2.2,19.1,0.7,0.5,Khlong Tan Nuea,Watthana,281,32,0,1,0,0,1,1,0,0
107415.5,1.536896235,1.8,19.2,1.3,0.6,Khlong Tan Nuea,Watthana,354,33,0,1,0,0,1,1,0,0
102408.5,1.3,2.4,18.6,0.4,0.5,Khlong Tan Nuea,Watthana,590,15,0,1,1,0,1,1,0,0
152941,1.536896235,2.3,18.7,0.7,0.2,Khlong Tan Nuea,Watthana,52,19,0,1,1,0,1,1,0,0
139172,0.4,3,18.6,0.4,0.9,Khlong Tan Nua,Watthana,83,27,0,1,0,0,0,1,0,0
83168,0.4,2.9,18.6,0.5,0.9,Khlong Tan Nuea,Watthana,70,30,0,1,0,0,0,1,0,0
90625,0.1,2.8,18.8,0.7,1,Khlong Tan Nuea,Watthana,245,29,0,1,0,0,0,1,0,0
109229,1.9,2.4,18.5,0.9,0.3,Khlong Tan Nuea,Watthana,29,11,0,1,1,1,1,1,0,0
76602.5,0.4,4.1,17.5,1.1,0.4,Phra Khanong Nuea,Watthana,121,20,0,1,0,0,1,1,0,0
100900.25,0.4,4.4,17,1.2,1,Phra Khanong,Watthana,195,13,0,1,1,0,0,1,0,0
98125,1.536896235,0.2,19.2,0.8,0.2,Khlong Tan Nuea,Watthana,71,20,0,1,0,0,1,1,0,0
216000,0.6,2.4,19,0.7,0.7,Khlong Tan Nuea,Watthana,9,11,1,1,1,0,1,1,0,0
138576,0.9,2.5,18.6,0.3,0.8,Khlong Tan Nuea,Watthana,101,12,1,1,1,0,1,1,0,0
103494,0.5,3,18.5,0.4,0.8,Khlong Tan Nuea,Watthana,79,11,0,0,0,0,0,1,0,0
79865,0.4,4.1,17.6,1.1,0.3,Phra Khanong Nuea,Watthana,69,9,0,0,0,0,0,0,0,0
115385,1.536896235,2,19,0.8,0.3,Khlong Tan Nua,Watthana,24,10,0,1,0,0,0,1,0,0
85726,0.8,1.6,19.6,0.7,0.2,Khlong Tan Nua,Watthana,79,12,0,1,1,0,1,1,0,0
80000,1.536896235,2.209948409,16.32907429,1.726724437,1.876157941,Khlong Toei Nuea,Watthana,39,10,0,1,0,0,1,1,0,0
72055.16667,1.536896235,1.1,19.6,0.8,1.1,Khlong Tan Nuea,Watthana,120,17,0,1,0,0,0,1,0,0
121704,1.5,1.8,19.2,1.1,0.4,Khlong Tan Nuea,Watthana,64,14,0,1,0,0,0,1,0,0
148228,0.2,0.7,16.32907429,0.3,1.7,Khlong Toei Nuea,Watthana,79,17,0,1,0,0,0,1,0,0
117786.5,1.536896235,1.1,19.6,0.8,1.1,Khlong Toei Nuea,Watthana,198,29,0,1,0,0,1,1,0,0
256501.1111,0.2,0.2,19.6,1,1.1,Khlong Toei Nuea,Watthana,211,5,1,1,0,0,0,1,0,0
175458.7143,0.5,0.9,16.32907429,0.6,1.2,Khlong Toei Nuea,Watthana,108,17,0,1,0,0,0,1,0,0
168831,0.6,1.3,16.32907429,0.4,1.2,Khlongtoei Nua,Klongtoey-Nua Watthana,46,18,0,1,1,0,0,0,0,0
108593.1429,1.4,0.7,19.8,0.9,1.1,Khlong Tan Nuea,Watthana,168,12,1,1,0,0,1,1,0,0
217108,0.5,1.7,19.7,0.5,0.4,Khlong Tan Nuea,Watthana,79,5,0,1,0,1,0,0,0,0
138102.6667,0.7,2.2,19.2,0.9,0.5,Khlong Tan Nua,Watthana,88,12,1,1,1,0,1,1,0,0
142857,1,1.4,19.7,0.9,0.4,Khlong Tan Nuea,Watthana,35,15,0,1,0,0,0,1,0,0
105271.25,0.6,2.9,18.5,0.3,1,Khlong Tan Nuea,Watthana,50,32,0,1,0,0,0,1,0,0
144575.2,0.4,3.2,18.6,0.7,0.7,Khlong Tan Nuea,Watthana,99,12,1,1,1,0,1,1,0,0
129412,0.6,3,18.4,0.2,0.9,Sukhumvit Rd,Watthana,72,20,0,1,0,0,0,1,0,0
155543.8,0.4,3.2,18.4,0.6,0.6,Khlong Tan Nuea,Watthana,168,11,0,1,1,0,1,1,0,0
108098.5,0.7,3.1,18.3,0.1,0.8,Phra Khanong Nuea,Watthana,79,15,0,1,0,0,0,1,0,0
107355,0.1,4.4,17.3,1.4,0.6,Phra Khanong Nuea,Watthana,71,11,0,1,1,0,1,1,0,0
125728.7778,0.9,3.9,16.2,1,1.7,Phra Kanong Nua,Phra Khanong Nuea,324,8,1,1,1,0,1,1,0,0
224119.4706,0.7,2.5,18.7,0.4,0.8,Khlong Tan Nuea,Watthana,197,11,1,1,1,0,1,1,0,0
101814.75,0.3,4.1,17.7,1.2,0.3,Phra Khanong Nuea,Watthana,540,15,1,1,1,0,1,1,0,0
126747.3333,1.1,1.1,20,1,0.7,Khlong Tan Nuea,Watthana,107,9,1,1,1,1,0,1,1,0
336851,0.4,4,17.8,1,0.2,Khwaeng Phra Khanong Nuea,Watthana,286,1,0,1,1,0,0,0,0,0
186170,1,3.8,16.1,0.9,1.8,Khlong Tan Nuea,Watthana,70,6,1,1,1,0,1,1,0,0
290351.6667,1.1,2.7,18.5,0.1,0.8,Khlong Tan Nuea,Watthana,1182,2,1,0,0,0,0,0,0,0
205917.4,0.9,2.9,18.3,0.2,1.1,Khlong Tan Nuea,Watthana,303,2,1,1,1,1,0,0,0,0
88113.66667,0.5,1.4,16.32907429,0.6,2.9,Chong Nonsi,Yan Nawa,214,11,1,1,1,0,1,1,0,0
139355,0.6,0.8,16.32907429,1.9,1.9,Chong Nonsi,Yan Nawa,78,5,0,1,1,0,1,1,0,0
79116.5,1.536896235,3.4,16.32907429,1.8,1.876157941,Chong Nonsi,Yan Nawa,1296,18,1,1,1,0,0,1,0,0
146154,0.6,0.8,16.32907429,1.9,1.8,Chong Nonsi,Yan Nawa,231,21,0,1,0,0,0,1,0,0
76064,2.5,1.9,16.32907429,0.3,1.876157941,Chong Nonsi,Yan Nawa,211,18,0,1,0,0,0,1,0,0
130506.25,0.1,1.9,16.32907429,0.4,1.876157941,Chong Nonsi,Yan Nawa,294,11,0,1,1,0,0,1,0,0
67235,1.536896235,1.2,16.32907429,1.3,2.7,Chong Nonsi,Khet Yan Nawa,36,27,0,1,0,0,0,1,0,0
67308,0.5,1.7,16.32907429,0.2,2.9,Chong Nonsi,Yan Nawa,621,15,1,1,0,0,1,1,1,0
77320,1.536896235,0.4,16.32907429,1.4,2.1,Chong Nonsi,Yan Nawa,308,19,0,1,0,0,1,1,0,0
106887,0.5,1.7,16.32907429,0.5,2.3,Khwaeng Chong Nonsi,Yan Nawa,841,26,1,1,1,0,0,0,0,0
89285,0.3,1.2,16.32907429,0.4,1.9,Chong Nonsi,Yan Nawa,64,26,1,1,1,0,1,1,1,0
95772,1,0.3,16.32907429,1.5,1.7,Chong Nonsi,Yan Nawa,70,19,1,1,1,0,1,1,0,0
106955.5,0.8,0.5,16.32907429,1.1,2.1,Chong Nonsi,Yan Nawa,176,18,0,1,0,0,1,1,0,0
55843.5,0.6,1.8,16.32907429,0.2,2.5,Chong Nonsi,Yan Nawa,960,15,0,1,1,0,1,1,0,0
91201.1875,0.4,4.2,16.32907429,2.3,2.7,Bang Phong Phang,Yan Nawa,2405,13,1,1,1,0,1,1,0,0
55967.25,0.6,1.8,16.32907429,0.3,2.4,Chong Nonsi,Yan Nawa,493,15,0,1,1,0,1,1,0,0
113743.25,1.536896235,2.3,16.32907429,0.5,2.6,Chong Nonsi,Yan Nawa,543,5,1,1,1,0,0,0,0,0
48832,1.536896235,2.7,16.32907429,0.8,1.876157941,Chong Nonsi,Yan Nawa,422,16,1,0,1,0,1,1,0,0
104136,0.1,1.2,16.32907429,0.7,2.3,Chong Nonsi,Yan Nawa,91,9,0,1,1,0,1,1,0,0
97184.5,0.2,4.5,16.32907429,2.6,1.876157941,Bang Phong Phang,Yan Nawa,1088,5,0,1,1,1,0,0,1,0
134556.75,0.5,4.5,16.32907429,2.6,1.876157941,Bang Phong Phang,Yan Nawa,697,2,0,1,1,1,1,1,0,0
153199,0.6,0.6,16.32907429,0.7,1.9,Chong Nonsi,Sathon,148,11,0,1,1,0,0,1,0,0
153448.1429,0.3,4.6,16.32907429,2.8,1.876157941,Bang Phong Phang,Yan Nawa,345,15,0,1,1,0,1,1,0,0
99239.5,0.2,1.2,16.32907429,0.7,2.4,Chong Nonsi,Yan Nawa,185,15,1,1,1,0,0,1,0,0
47946.4,0.2,2.209948409,16.32907429,2.7,1.876157941,Bang Phongphang,Yan Nawa,1125,28,0,1,1,0,0,0,0,0
47222,0.9,2.5,16.32907429,0.6,1.876157941,Chong Nonsi,Yan Nawa,764,26,0,1,0,0,0,1,0,0
90190.5,0.4,4.3,16.32907429,2.4,1.876157941,Bang Phong Phang,Yan Nawa,719,5,0,1,1,0,1,1,0,0
81659.33333,0.5,1.7,16.32907429,0.3,2.4,Chong Nonsi,Yan Nawa,215,16,0,1,0,0,1,1,0,0
62446,0.1,2.3,16.32907429,0.4,3,Chong Nonsi,Yan Nawa,1685,11,0,1,1,0,1,1,0,0
82705.75,1.536896235,2.209948409,16.32907429,1.726724437,1.876157941,Khwaeng Bang Phong Phang,Khet Yan Nawa,145,27,0,1,0,0,1,1,0,0
95838.9,0.1,2.8,16.32907429,1.3,1.876157941,Chong Nonsi,Yan Nawa,871,10,0,1,1,0,0,0,0,0
119107.4286,0.6,3.9,16.32907429,2.1,1.876157941,Chong Nonsi,Yan Nawa,706,3,0,1,1,1,0,0,0,0
103120.4286,0.4,1.2,16.32907429,0.7,2.6,Chong Nonsi,Yan Nawa,566,6,0,1,1,0,0,1,0,0
69563.5,0.6,1.8,16.32907429,0.4,2.3,Chong Nonsi,Yan Nawa,190,22,1,1,0,0,0,1,0,0
53209,1,3.4,16.32907429,1.5,1.876157941,Bang Phong Phang,Yan Nawa,396,11,1,1,1,0,1,1,0,0
108047,0.6,0.8,16.32907429,1.9,1.8,Chong Nonsi,Yan Nawa,282,4,0,1,1,0,1,1,0,0
105656.3333,0.7,0.7,16.32907429,1.8,1.7,Chong Nonsi,Yan Nawa,345,11,0,1,1,0,1,1,0,0
